workspaceId,projectId,assigneeId,name,status,description,dueDate,position,serialNumber,partNumber,partNumberType,hardwareRevision,softwareRelease,site,locationLat,locationLng,locationAddress,installationDate,warrantyEndDate,eolDate,lastServiceDate,condition,criticality,compatibilityRisk,source
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 36,INSTALLED,"Balise Reader 36 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-27,237000,SN-BaliseReader-000236,A2V0002384236,A2V,HW-5.6,SW-3.8.26,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2024-04-11,2030-04-10,2039-04-08,2025-04-27,GOOD,CRITICAL,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 37,INSTALLED,"Signal Controller 37 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-28,238000,SN-SignalController-000237,A6Z0002332237,A6Z,HW-6.7,SW-4.9.27,SBB,47.376900,8.541700,Zurich SBB Main Network,2024-04-30,2030-04-29,2039-04-27,2025-05-17,FAIR,LOW,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 38,IN_STOCK,"Track Circuit Unit 38 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-29,239000,SN-TrackCircuitUnit-000238,A5N0003307238,AN,HW-7.8,SW-5.10.28,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2024-05-19,2030-05-18,2039-05-16,2025-06-06,POOR,MEDIUM,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 39,IN_STOCK,"PROSIM-LMU 39 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-30,240000,SN-PROSIM-LMU-000239,ABCD1439-739,WLN,HW-8.9,SW-6.11.29,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2024-06-07,2030-06-06,2039-06-04,2025-06-26,GOOD,HIGH,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 40,IN_REPAIR,"ETCS Interface 40 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-05-31,241000,SN-ETCSInterface-000240,6XX6240-0AB10,STAMMHAUS,HW-1.0,SW-7.0.0,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2024-06-26,2030-06-25,2039-06-23,2025-07-16,GOOD,CRITICAL,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 01,RESERVED,"SIMI W 01 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-01,242000,SN-SIMIW-000241,A2V0002384241,A2V,HW-2.1,SW-8.1.1,OBB,48.208200,16.373800,"Vienna Central, OBB",2024-07-15,2030-07-14,2039-07-12,2025-08-05,GOOD,LOW,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 02,RETIRED,"SIMIS C 02 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-02,243000,SN-SIMISC-000242,A6Z0002332242,A6Z,HW-3.2,SW-9.2.2,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2024-08-03,2030-08-02,2039-07-31,2025-08-25,FAIR,MEDIUM,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 03,INSTALLED,"SICAS S7 03 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-03,244000,SN-SICASS7-000243,A5N0003307243,AN,HW-4.3,SW-1.3.3,SBB,47.376900,8.541700,Zurich SBB Main Network,2024-08-22,2030-08-21,2039-08-19,2025-09-14,GOOD,HIGH,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 04,INSTALLED,"ESTW L90 04 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-04,245000,SN-ESTWL90-000244,ABCD1444-744,WLN,HW-5.4,SW-2.4.4,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2024-09-10,2030-09-09,2039-09-07,2025-10-04,FAIR,CRITICAL,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 05,INSTALLED,"RBC Unit 05 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-05,246000,SN-RBCUnit-000245,6XX6245-0AB15,STAMMHAUS,HW-6.5,SW-3.5.5,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2024-09-29,2030-09-28,2039-09-26,2025-10-24,POOR,LOW,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 06,INSTALLED,"Axle Counter ACM 06 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-06,247000,SN-AxleCounterACM-000246,A2V0002384246,A2V,HW-7.6,SW-4.6.6,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2024-10-18,2030-10-17,2039-10-15,2025-11-13,GOOD,MEDIUM,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 07,INSTALLED,"Interlocking CPU 07 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-07,248000,SN-InterlockingCPU-000247,A6Z0002332247,A6Z,HW-8.7,SW-5.7.7,OBB,48.208200,16.373800,"Vienna Central, OBB",2024-11-06,2030-11-05,2039-11-03,2025-12-03,GOOD,HIGH,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 08,INSTALLED,"Balise Reader 08 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-08,249000,SN-BaliseReader-000248,A5N0003307248,AN,HW-1.8,SW-6.8.8,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2024-11-25,2030-11-24,2039-11-22,2025-12-23,GOOD,CRITICAL,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 09,IN_STOCK,"Signal Controller 09 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-09,250000,SN-SignalController-000249,ABCD1449-749,WLN,HW-2.9,SW-7.9.9,SBB,47.376900,8.541700,Zurich SBB Main Network,2024-12-14,2030-12-13,2039-12-11,2026-01-12,FAIR,LOW,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 10,IN_STOCK,"Track Circuit Unit 10 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-10,251000,SN-TrackCircuitUnit-000250,6XX6200-0AB20,STAMMHAUS,HW-3.0,SW-8.10.10,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2025-01-02,2031-01-01,2039-12-30,2026-02-01,GOOD,MEDIUM,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 11,IN_REPAIR,"PROSIM-LMU 11 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-11,252000,SN-PROSIM-LMU-000251,A2V0002384251,A2V,HW-4.1,SW-9.11.11,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2025-01-21,2031-01-20,2040-01-18,2026-02-21,FAIR,HIGH,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 12,RESERVED,"ETCS Interface 12 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-12,253000,SN-ETCSInterface-000252,A6Z0002332252,A6Z,HW-5.2,SW-1.0.12,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2025-02-09,2031-02-08,2040-02-06,2026-03-13,POOR,CRITICAL,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 13,RETIRED,"SIMI W 13 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-13,254000,SN-SIMIW-000253,A5N0003307253,AN,HW-6.3,SW-2.1.13,OBB,48.208200,16.373800,"Vienna Central, OBB",2025-02-28,2031-02-27,2040-02-25,2026-04-02,GOOD,LOW,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 14,INSTALLED,"SIMIS C 14 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-14,255000,SN-SIMISC-000254,ABCD1454-754,WLN,HW-7.4,SW-3.2.14,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2025-03-19,2031-03-18,2040-03-15,2026-04-22,GOOD,MEDIUM,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 15,INSTALLED,"SICAS S7 15 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-15,256000,SN-SICASS7-000255,6XX6205-0AB25,STAMMHAUS,HW-8.5,SW-4.3.15,SBB,47.376900,8.541700,Zurich SBB Main Network,2025-04-07,2031-04-06,2040-04-03,2026-05-12,GOOD,HIGH,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 16,INSTALLED,"ESTW L90 16 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-16,257000,SN-ESTWL90-000256,A2V0002384256,A2V,HW-1.6,SW-5.4.16,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2025-04-26,2031-04-25,2040-04-22,2026-06-01,FAIR,CRITICAL,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 17,INSTALLED,"RBC Unit 17 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-17,258000,SN-RBCUnit-000257,A6Z0002332257,A6Z,HW-2.7,SW-6.5.17,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2025-05-15,2031-05-14,2040-05-11,2026-06-21,GOOD,LOW,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 18,INSTALLED,"Axle Counter ACM 18 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-18,259000,SN-AxleCounterACM-000258,A5N0003307258,AN,HW-3.8,SW-7.6.18,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2025-06-03,2031-06-02,2040-05-30,2026-07-11,FAIR,MEDIUM,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 19,INSTALLED,"Interlocking CPU 19 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-19,260000,SN-InterlockingCPU-000259,ABCD1459-759,WLN,HW-4.9,SW-8.7.19,OBB,48.208200,16.373800,"Vienna Central, OBB",2025-06-22,2031-06-21,2040-06-18,2026-07-31,POOR,HIGH,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 20,IN_STOCK,"Balise Reader 20 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-20,261000,SN-BaliseReader-000260,6XX6210-0AB30,STAMMHAUS,HW-5.0,SW-9.8.20,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2025-07-11,2031-07-10,2040-07-07,2026-08-20,GOOD,CRITICAL,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 21,IN_STOCK,"Signal Controller 21 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-21,262000,SN-SignalController-000261,A2V0002384261,A2V,HW-6.1,SW-1.9.21,SBB,47.376900,8.541700,Zurich SBB Main Network,2025-07-30,2031-07-29,2040-07-26,2026-09-09,GOOD,LOW,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 22,IN_REPAIR,"Track Circuit Unit 22 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-22,263000,SN-TrackCircuitUnit-000262,A6Z0002332262,A6Z,HW-7.2,SW-2.10.22,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2025-08-18,2031-08-17,2040-08-14,2026-09-29,GOOD,MEDIUM,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 23,RESERVED,"PROSIM-LMU 23 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-23,264000,SN-PROSIM-LMU-000263,A5N0003307263,AN,HW-8.3,SW-3.11.23,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2025-09-06,2031-09-05,2040-09-02,2026-10-19,FAIR,HIGH,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 24,RETIRED,"ETCS Interface 24 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-24,265000,SN-ETCSInterface-000264,ABCD1464-764,WLN,HW-1.4,SW-4.0.24,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2025-09-25,2031-09-24,2040-09-21,2026-11-08,GOOD,CRITICAL,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 25,INSTALLED,"SIMI W 25 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-25,266000,SN-SIMIW-000265,6XX6215-0AB35,STAMMHAUS,HW-2.5,SW-5.1.25,OBB,48.208200,16.373800,"Vienna Central, OBB",2025-10-14,2031-10-13,2040-10-10,2026-11-28,FAIR,LOW,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 26,INSTALLED,"SIMIS C 26 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-26,267000,SN-SIMISC-000266,A2V0002384266,A2V,HW-3.6,SW-6.2.26,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2025-11-02,2031-11-01,2040-10-29,2026-12-18,POOR,MEDIUM,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 27,INSTALLED,"SICAS S7 27 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-27,268000,SN-SICASS7-000267,A6Z0002332267,A6Z,HW-4.7,SW-7.3.27,SBB,47.376900,8.541700,Zurich SBB Main Network,2025-11-21,2031-11-20,2040-11-17,2027-01-07,GOOD,HIGH,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 28,INSTALLED,"ESTW L90 28 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-28,269000,SN-ESTWL90-000268,A5N0003307268,AN,HW-5.8,SW-8.4.28,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2025-12-10,2031-12-09,2040-12-06,2027-01-27,GOOD,CRITICAL,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 29,INSTALLED,"RBC Unit 29 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-29,270000,SN-RBCUnit-000269,ABCD1469-769,WLN,HW-6.9,SW-9.5.29,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2025-12-29,2031-12-28,2040-12-25,2027-02-16,GOOD,LOW,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 30,INSTALLED,"Axle Counter ACM 30 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-06-30,271000,SN-AxleCounterACM-000270,6XX6220-0AB40,STAMMHAUS,HW-7.0,SW-1.6.0,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2026-01-17,2032-01-16,2041-01-13,2027-03-08,FAIR,MEDIUM,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 31,IN_STOCK,"Interlocking CPU 31 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-01,272000,SN-InterlockingCPU-000271,A2V0002384271,A2V,HW-8.1,SW-2.7.1,OBB,48.208200,16.373800,"Vienna Central, OBB",2026-02-05,2032-02-04,2041-02-01,2027-03-28,GOOD,HIGH,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 32,IN_STOCK,"Balise Reader 32 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-02,273000,SN-BaliseReader-000272,A6Z0002332272,A6Z,HW-1.2,SW-3.8.2,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2026-02-24,2032-02-23,2041-02-20,2027-04-17,FAIR,CRITICAL,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 33,IN_REPAIR,"Signal Controller 33 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-03,274000,SN-SignalController-000273,A5N0003307273,AN,HW-2.3,SW-4.9.3,SBB,47.376900,8.541700,Zurich SBB Main Network,2026-03-15,2032-03-13,2041-03-11,2027-05-07,POOR,LOW,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 34,RESERVED,"Track Circuit Unit 34 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-04,275000,SN-TrackCircuitUnit-000274,ABCD1474-774,WLN,HW-3.4,SW-5.10.4,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2026-04-03,2032-04-01,2041-03-30,2027-05-27,GOOD,MEDIUM,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 35,RETIRED,"PROSIM-LMU 35 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-05,276000,SN-PROSIM-LMU-000275,6XX6225-0AB45,STAMMHAUS,HW-4.5,SW-6.11.5,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2026-04-22,2032-04-20,2041-04-18,2027-06-16,GOOD,HIGH,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 36,INSTALLED,"ETCS Interface 36 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-06,277000,SN-ETCSInterface-000276,A2V0002384276,A2V,HW-5.6,SW-7.0.6,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2026-05-11,2032-05-09,2041-05-07,2027-07-06,GOOD,CRITICAL,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 37,INSTALLED,"SIMI W 37 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-07,278000,SN-SIMIW-000277,A6Z0002332277,A6Z,HW-6.7,SW-8.1.7,OBB,48.208200,16.373800,"Vienna Central, OBB",2026-05-30,2032-05-28,2041-05-26,2027-07-26,FAIR,LOW,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 38,INSTALLED,"SIMIS C 38 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-08,279000,SN-SIMISC-000278,A5N0003307278,AN,HW-7.8,SW-9.2.8,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2026-06-18,2032-06-16,2041-06-14,2027-08-15,GOOD,MEDIUM,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 39,INSTALLED,"SICAS S7 39 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-09,280000,SN-SICASS7-000279,ABCD1479-779,WLN,HW-8.9,SW-1.3.9,SBB,47.376900,8.541700,Zurich SBB Main Network,2026-07-07,2032-07-05,2041-07-03,2027-09-04,FAIR,HIGH,HIGH,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 40,INSTALLED,"ESTW L90 40 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-10,281000,SN-ESTWL90-000280,6XX6230-0AB50,STAMMHAUS,HW-1.0,SW-2.4.10,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2026-07-26,2032-07-24,2041-07-22,2027-09-24,POOR,CRITICAL,LOW,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 01,INSTALLED,"RBC Unit 01 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-11,282000,SN-RBCUnit-000281,A2V0002384281,A2V,HW-2.1,SW-3.5.11,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2026-08-14,2032-08-12,2041-08-10,2027-10-14,GOOD,LOW,MEDIUM,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 02,IN_STOCK,"Axle Counter ACM 02 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-12,283000,SN-AxleCounterACM-000282,A6Z0002332282,A6Z,HW-3.2,SW-4.6.12,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2026-09-02,2032-08-31,2041-08-29,2027-11-03,GOOD,MEDIUM,HIGH,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Interlocking CPU 03,IN_STOCK,"Interlocking CPU 03 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-13,284000,SN-InterlockingCPU-000283,A5N0003307283,AN,HW-4.3,SW-5.7.13,OBB,48.208200,16.373800,"Vienna Central, OBB",2026-09-21,2032-09-19,2041-09-17,2027-11-23,GOOD,HIGH,LOW,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Balise Reader 04,IN_REPAIR,"Balise Reader 04 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-14,285000,SN-BaliseReader-000284,ABCD1484-784,WLN,HW-5.4,SW-6.8.14,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2026-10-10,2032-10-08,2041-10-06,2027-12-13,FAIR,CRITICAL,MEDIUM,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Signal Controller 05,RESERVED,"Signal Controller 05 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-15,286000,SN-SignalController-000285,6XX6235-0AB55,STAMMHAUS,HW-6.5,SW-7.9.15,SBB,47.376900,8.541700,Zurich SBB Main Network,2026-10-29,2032-10-27,2041-10-25,2028-01-02,GOOD,LOW,HIGH,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Track Circuit Unit 06,RETIRED,"Track Circuit Unit 06 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-16,287000,SN-TrackCircuitUnit-000286,A2V0002384286,A2V,HW-7.6,SW-8.10.16,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2026-11-17,2032-11-15,2041-11-13,2028-01-22,FAIR,MEDIUM,LOW,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,PROSIM-LMU 07,INSTALLED,"PROSIM-LMU 07 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-17,288000,SN-PROSIM-LMU-000287,A6Z0002332287,A6Z,HW-8.7,SW-9.11.17,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2026-12-06,2032-12-04,2041-12-02,2028-02-11,POOR,HIGH,MEDIUM,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ETCS Interface 08,INSTALLED,"ETCS Interface 08 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-18,289000,SN-ETCSInterface-000288,A5N0003307288,AN,HW-1.8,SW-1.0.18,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2026-12-25,2032-12-23,2041-12-21,2028-03-02,GOOD,CRITICAL,HIGH,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMI W 09,INSTALLED,"SIMI W 09 in OBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-19,290000,SN-SIMIW-000289,ABCD1489-789,WLN,HW-2.9,SW-2.1.19,OBB,48.208200,16.373800,"Vienna Central, OBB",2027-01-13,2033-01-11,2042-01-09,2028-03-22,GOOD,LOW,LOW,WAREHOUSE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SIMIS C 10,INSTALLED,"SIMIS C 10 in Bern SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-20,291000,SN-SIMISC-000290,6XX6240-0AB60,STAMMHAUS,HW-3.0,SW-3.2.20,Bern SBB,46.948000,7.439000,Bern SBB Operations Center,2027-02-01,2033-01-30,2042-01-28,2028-04-11,GOOD,MEDIUM,MEDIUM,OCR_SCAN
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,SICAS S7 11,INSTALLED,"SICAS S7 11 in SBB. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-21,292000,SN-SICASS7-000291,A2V0002384291,A2V,HW-4.1,SW-4.3.21,SBB,47.376900,8.541700,Zurich SBB Main Network,2027-02-20,2033-02-18,2042-02-16,2028-05-01,FAIR,HIGH,HIGH,MANUAL
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,ESTW L90 12,INSTALLED,"ESTW L90 12 in SBB Luzern. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-22,293000,SN-ESTWL90-000292,A6Z0002332292,A6Z,HW-5.2,SW-5.4.22,SBB Luzern,47.050200,8.309300,Luzern SBB Depot,2027-03-11,2033-03-09,2042-03-07,2028-05-21,GOOD,CRITICAL,LOW,CSV_IMPORT
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,RBC Unit 13,IN_STOCK,"RBC Unit 13 in SBB Basel. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-23,294000,SN-RBCUnit-000293,A5N0003307293,AN,HW-6.3,SW-6.5.23,SBB Basel,47.559600,7.588600,Basel SBB Maintenance Hub,2027-03-30,2033-03-28,2042-03-26,2028-06-10,FAIR,LOW,MEDIUM,REPAIR_INTAKE
69a7071f0022224130e9,69a7071f0022224130e9,69a7071f002c745ddabd,Axle Counter ACM 14,IN_STOCK,"Axle Counter ACM 14 in SBB Lausanne. Monitor lifecycle age, compatibility, and maintenance readiness.",2026-07-24,295000,SN-AxleCounterACM-000294,ABCD1494-794,WLN,HW-7.4,SW-7.6.24,SBB Lausanne,46.519700,6.632300,Lausanne SBB Service Yard,2027-04-18,2033-04-16,2042-04-14,2028-06-30,POOR,MEDIUM,HIGH,WAREHOUSE
